instance_id,k,n_vars,n_clauses,satisfiability,clauses
639,2,100,120,SAT,"[[67, 42], [92, 5], [-62, 93], [-33, -17], [87, 22], [13, -22], [6, -96], [38, 34], [-76, 4], [78, -79], [-36, -21], [-48, 26], [3, 83], [24, -64], [97, -52], [39, 58], [76, -47], [-92, -23], [2, -76], [74, -80], [-74, 65], [71, -3], [4, 40], [98, 11], [-33, -41], [-89, 46], [7, 50], [19, 82], [-61, 58], [23, -6], [-29, -83], [-37, -98], [-5, -1], [-85, 68], [-56, -11], [59, -69], [52, 46], [95, 39], [9, 97], [66, 86], [28, 18], [-56, -23], [-62, 88], [71, -87], [73, 70], [2, -4], [-26, -80], [14, 12], [-79, 29], [29, 71], [-28, 63], [-84, -22], [15, 35], [-46, 85], [-56, -47], [-52, -94], [53, -2], [-67, -2], [-25, 19], [63, 22], [77, 7], [93, 50], [-62, -4], [93, -28], [53, 51], [99, 58], [41, -88], [-88, 50], [-56, -86], [77, -66], [-10, 62], [3, -58], [-72, -8], [-43, 76], [32, 75], [63, -15], [64, -29], [-52, -43], [-12, -58], [29, -82], [10, -86], [99, 86], [-22, -100], [88, -59], [-32, 5], [87, 32], [-55, -69], [-6, -32], [-10, 69], [35, -93], [-66, -16], [-36, -16], [26, 65], [-57, -60], [54, 85], [-74, 94], [-14, 51], [-11, 48], [91, 78], [6, 40], [11, -84], [-92, -87], [-78, 56], [-31, 64], [29, 25], [78, -86], [97, -55], [91, 93], [68, 59], [-34, -55], [-76, -67], [-19, -15], [17, -71], [72, -49], [-97, -96], [71, 51], [-96, -16], [1, 58], [-69, -32], [48, 25]]"
640,2,100,120,SAT,"[[22, 60], [-47, 79], [45, -1], [27, -72], [12, -55], [63, -43], [-62, 73], [7, 19], [-25, 91], [14, 100], [51, 42], [-68, 6], [-44, 12], [-42, 74], [93, -34], [-88, 95], [-49, -37], [-17, 79], [94, -64], [-71, 25], [-42, 79], [-86, 23], [-94, 26], [34, 61], [-77, 54], [-94, 57], [-2, 2], [-55, -76], [-80, 15], [-86, 5], [-94, -77], [2, -9], [-58, 88], [-4, 28], [12, -26], [-48, 25], [38, 8], [-22, -85], [76, -96], [-76, 54], [-48, 36], [-93, -8], [-26, -97], [-99, -55], [27, -72], [85, 16], [-38, 30], [12, -74], [8, -53], [87, 37], [39, 90], [3, 65], [17, -54], [75, -92], [-71, -9], [-23, 27], [-17, -77], [-2, -70], [-28, -81], [85, 37], [-66, 14], [-83, 63], [-15, -17], [56, 45], [51, -13], [-10, 92], [19, -3], [31, -77], [-40, 17], [61, 91], [-9, 40], [-58, 14], [58, -1], [-7, -6], [51, -22], [-33, 61], [-31, -98], [12, 4], [30, 18], [16, 4], [45, 94], [-28, 55], [-15, -97], [29, -70], [85, 77], [14, 40], [-68, 20], [-68, -84], [21, 46], [-72, 78], [-47, -59], [53, 5], [-8, -32], [79, -40], [10, -7], [-6, -47], [75, 75], [7, -73], [-75, 95], [39, -48], [54, 99], [80, 38], [14, -66], [27, -86], [-3, -23], [-56, 56], [-93, -66], [46, -36], [44, 36], [-65, -77], [42, 59], [-30, 48], [58, 91], [-8, 58], [-1, -19], [-82, 65], [39, 23], [40, -38], [-43, 94], [-29, -2]]"
641,2,100,120,SAT,"[[-50, 10], [-90, -2], [-97, -71], [38, -27], [-19, -25], [-80, 37], [-93, -40], [11, 21], [-10, -15], [95, -8], [-45, -44], [48, -63], [97, -6], [-15, 5], [-96, -58], [-84, -1], [58, -42], [-74, -6], [-54, 92], [-16, 97], [-61, 60], [52, -38], [70, -3], [87, 2], [-39, 77], [17, -84], [-14, 1], [19, 28], [-49, 7], [-35, -30], [62, 94], [35, -57], [-86, 62], [98, -96], [12, -64], [99, 32], [64, 58], [65, -38], [38, -49], [40, -53], [-3, -68], [19, 99], [4, -50], [-70, -64], [59, 80], [-34, -9], [-68, -53], [70, 66], [-22, -31], [-32, 87], [36, -61], [5, 7], [-94, -59], [84, 97], [-62, 79], [-45, -6], [7, 31], [-81, -99], [56, -84], [51, 21], [30, -11], [46, -53], [-39, 64], [10, 62], [-38, -56], [35, 8], [26, 71], [32, -50], [48, 16], [2, 4], [67, -7], [21, 70], [-8, 40], [-32, -6], [7, 36], [-54, -10], [1, -80], [-64, 30], [-4, 59], [-98, 22], [5, 92], [29, -40], [94, -10], [-84, 23], [95, 46], [30, 72], [94, -19], [-29, -84], [6, -2], [-83, -70], [-82, -9], [1, 97], [99, -25], [-65, 73], [47, 59], [-8, 60], [-100, -7], [-100, 39], [-25, -78], [89, -93], [-17, -49], [-95, 54], [65, -48], [3, 57], [-71, -42], [-35, 65], [21, -22], [28, 57], [88, -97], [18, 15], [-36, 62], [-44, 14], [50, 70], [68, -95], [-16, -60], [23, -16], [37, 87], [-74, 96], [-90, -92], [-88, 16]]"
642,2,100,120,SAT,"[[-77, -35], [70, -66], [78, 32], [71, -6], [33, 22], [46, -78], [45, 59], [-69, -37], [-71, -38], [14, 82], [-25, -88], [-55, -99], [88, -100], [-56, -5], [11, -52], [84, 4], [26, -1], [78, -38], [-61, -2], [-34, 76], [-63, -97], [-34, -24], [2, -32], [60, 89], [-75, 39], [94, -77], [75, -32], [-44, -93], [-69, 38], [64, -40], [-33, 30], [86, 81], [-49, -61], [-26, -72], [28, 78], [57, -40], [-31, 65], [-71, 59], [-29, 76], [-74, -10], [51, -90], [-71, 30], [-94, -39], [15, -78], [1, 44], [77, 93], [44, 1], [87, 54], [79, 24], [76, 49], [96, -33], [-36, -17], [56, 27], [58, -51], [-96, 69], [38, 18], [-84, -38], [-88, -96], [21, -49], [48, 92], [-14, 5], [-41, -60], [-39, -37], [60, 36], [-64, 98], [-58, -92], [69, -35], [85, 8], [-65, 94], [57, 99], [2, -66], [2, 28], [-54, 97], [44, -7], [13, 64], [57, -99], [-34, -16], [9, 39], [-63, 78], [-37, -4], [69, -47], [6, -5], [71, 15], [70, -7], [-83, -30], [-82, -6], [74, 49], [-18, -53], [-41, -56], [-16, 36], [-82, -56], [5, -30], [-2, -8], [-52, 46], [-27, -93], [85, -12], [-33, -48], [-8, -41], [-8, -29], [-42, -68], [-90, -49], [-51, 7], [88, -84], [-25, -46], [-81, -51], [55, 77], [-89, -61], [55, -94], [-26, 71], [-10, 32], [-38, -26], [-87, -46], [27, 73], [-50, 94], [79, 15], [-34, -8], [-23, -20], [-88, 3], [-81, -1], [95, 49]]"
643,2,100,120,SAT,"[[38, 79], [-90, 43], [-43, 75], [-88, 50], [-12, 79], [-22, 64], [-97, -84], [76, 25], [-19, 45], [-98, 29], [39, 53], [12, -94], [-76, 38], [-66, 2], [-85, 97], [-50, -69], [69, 67], [42, -56], [-39, -23], [-36, -57], [59, 3], [-92, -28], [91, -52], [-48, 7], [-83, -43], [-1, 95], [37, 58], [-100, -30], [-59, 19], [-44, -26], [1, 92], [63, -5], [35, 40], [-51, -13], [-76, -69], [-56, 17], [-66, 91], [12, 8], [-66, -28], [-77, 13], [31, 14], [59, 85], [-49, -93], [17, -1], [86, -40], [81, 95], [71, 30], [72, -8], [-10, 54], [52, -98], [-25, 58], [65, -57], [-12, -63], [73, 39], [78, 49], [47, 60], [-33, -21], [71, 86], [-12, -11], [-39, -18], [-33, -85], [-68, -4], [96, 55], [-89, -68], [-21, -86], [-39, -53], [83, -86], [-47, 83], [-80, 39], [-62, -4], [-62, -88], [-62, -81], [-46, -28], [22, -80], [61, 66], [46, 82], [28, 31], [90, 76], [47, -65], [-92, 23], [-19, -95], [87, 19], [51, -47], [88, 68], [-73, 21], [58, -62], [24, -84], [-9, -83], [2, -41], [5, 20], [-54, -84], [-7, -62], [-26, 49], [-9, 5], [-53, 65], [-35, -49], [4, 36], [9, -89], [50, -64], [47, -42], [15, 28], [-47, -100], [64, 41], [-5, -15], [-13, 72], [-28, -4], [-48, -81], [90, -86], [-47, -43], [-1, -93], [-82, -88], [-74, 39], [43, -62], [34, -80], [10, 37], [12, 26], [-52, -59], [-98, -90], [-37, 73], [61, 88]]"
644,2,100,120,SAT,"[[-26, -40], [94, 16], [47, -5], [36, -48], [53, -67], [-97, 95], [-61, -14], [89, -99], [45, -2], [-43, 41], [54, -44], [-41, -96], [-36, 91], [25, -89], [-83, -6], [42, -87], [27, 36], [-50, 69], [-91, 15], [84, 88], [-77, 64], [81, 58], [-28, -92], [14, -54], [-27, -22], [-89, 67], [-4, -92], [31, 81], [-75, 36], [-37, -12], [1, 87], [-13, -8], [-30, 10], [24, 29], [21, 40], [7, 51], [55, -93], [-1, -30], [-85, -97], [39, -66], [76, 97], [-62, 58], [-23, 32], [-76, -63], [-45, 98], [4, -96], [86, -93], [37, 34], [-66, 53], [-13, 53], [65, 91], [-46, -64], [-3, 55], [-1, 1], [-74, 91], [6, -95], [40, 46], [65, -76], [-91, -49], [84, -63], [-85, 32], [46, -99], [63, 17], [-57, 71], [99, 93], [79, -15], [81, 41], [56, 63], [39, 60], [19, -91], [57, 28], [44, -52], [49, 91], [-10, -39], [-60, -88], [-94, -58], [85, 41], [-10, -74], [-16, 97], [-48, 88], [-82, 65], [69, -5], [-17, 38], [-91, 38], [78, -33], [-73, 37], [22, 65], [-17, 88], [28, 3], [-95, -55], [7, -61], [12, 50], [-75, 78], [-26, -53], [19, 6], [-89, -96], [43, 95], [62, 27], [9, 95], [50, 49], [83, -4], [-47, -38], [59, 18], [71, -84], [88, 19], [-63, 38], [10, 98], [-17, -84], [-55, -30], [-12, 82], [17, -24], [31, -99], [91, 35], [45, -26], [-6, -85], [69, 35], [-86, -23], [3, 64], [-29, -13], [-28, -84]]"
645,2,100,120,SAT,"[[73, -57], [84, -94], [74, 75], [89, -78], [22, -49], [-72, -63], [36, 43], [-96, -23], [-14, 2], [43, 77], [-19, 12], [48, -84], [53, 62], [29, 78], [-30, -55], [17, -35], [-27, 33], [-6, -70], [-43, -58], [-61, 89], [-32, 61], [10, 53], [85, -16], [-34, -3], [-86, 97], [37, -77], [88, -33], [88, -88], [59, -52], [-41, 1], [-36, 96], [79, 60], [90, 3], [-100, 55], [-30, 84], [63, -88], [-79, -62], [29, 5], [-12, -33], [64, -37], [-47, 91], [-23, 40], [92, -3], [55, -33], [-41, 35], [-14, 54], [72, 8], [-69, 68], [-61, 77], [-94, -1], [-7, -39], [-74, 20], [31, -76], [-41, -96], [-7, -32], [-65, -54], [91, 14], [-62, 48], [-56, 15], [99, -82], [-34, 67], [-14, -38], [67, -98], [90, -4], [-55, 9], [54, 3], [4, -79], [-51, -65], [-43, -68], [-67, 91], [67, -78], [13, -14], [54, 33], [57, 1], [11, 81], [-21, 97], [-21, 46], [86, -70], [66, -43], [43, 78], [-46, -10], [74, 18], [-66, -78], [79, 50], [11, -49], [-26, -70], [24, 44], [18, -60], [-49, 39], [25, 100], [90, 88], [-18, 46], [-79, 70], [45, -1], [70, -25], [2, -16], [98, 40], [70, -61], [-88, 40], [-40, 5], [99, -98], [33, -56], [45, 54], [56, -71], [-20, -78], [4, -96], [91, -95], [74, 63], [54, 48], [-34, 9], [-90, -16], [67, 96], [-63, 31], [-77, 69], [-78, 50], [-84, 34], [6, 93], [68, 93], [91, 17], [37, 48]]"
646,2,100,120,SAT,"[[26, 74], [70, -98], [92, 13], [-6, -74], [-73, -80], [-51, 39], [55, 2], [7, -52], [40, 82], [-57, -89], [68, 68], [-65, -25], [86, 64], [-96, -97], [80, 76], [-26, 72], [-86, -16], [71, -49], [-68, -30], [-21, 70], [75, 66], [-42, -73], [61, 56], [91, 38], [-22, -28], [-25, -54], [-24, 73], [-76, 94], [-88, -24], [83, -93], [1, 42], [-4, 34], [-72, -3], [-68, 85], [-61, 89], [-29, 6], [-51, -16], [35, 83], [80, -2], [-17, 35], [37, 79], [-69, -85], [-46, -16], [-77, -74], [1, -25], [-65, 50], [-25, 50], [51, -69], [-33, -54], [-87, 31], [-53, 54], [-73, -37], [17, 33], [-88, -45], [22, 97], [-21, -91], [23, 80], [55, 7], [-97, 67], [94, 29], [97, 10], [-22, -62], [-24, 66], [-84, 59], [63, 85], [-94, 66], [-82, -29], [-85, -19], [62, 99], [42, 61], [-91, 40], [-19, 23], [72, -10], [-34, -69], [-22, -8], [-34, -56], [-24, -94], [42, 85], [54, -2], [75, 83], [-54, 31], [-41, -15], [86, 19], [-17, 22], [46, -82], [48, 53], [66, 74], [33, -11], [89, 90], [-4, -52], [-12, -9], [-15, 96], [50, 67], [82, -82], [78, -89], [5, 61], [-87, 23], [-70, 58], [-96, 90], [-29, -84], [39, 54], [27, -71], [-35, 86], [-48, 13], [76, 30], [76, 70], [18, -51], [-24, 77], [-70, -92], [-44, -61], [-5, -37], [-2, -81], [-62, -42], [73, -95], [95, 63], [19, -54], [-60, 42], [8, -74], [-74, -70], [-38, -100]]"
647,2,100,120,UNSAT,"[[98, -48], [-50, -100], [88, -89], [-1, 87], [56, 79], [89, -42], [-48, -18], [21, 42], [22, 81], [42, -42], [14, -94], [20, -14], [35, 20], [-65, 15], [-19, -51], [44, 45], [-82, -14], [72, -95], [32, -40], [87, 54], [-97, -52], [-29, 3], [94, -87], [-8, -61], [89, 91], [32, 81], [87, 83], [-56, 29], [78, -12], [51, -65], [59, -37], [-86, -55], [-34, -35], [-54, -93], [57, 70], [92, -16], [-78, -83], [9, -48], [34, -98], [-21, 51], [41, 10], [-29, 18], [88, -65], [-19, 89], [32, -46], [-9, -97], [96, -61], [22, 31], [-80, -60], [64, 82], [-11, 94], [89, -82], [-54, 54], [17, 45], [13, 55], [-71, -87], [81, -93], [-89, -36], [-79, 80], [51, 64], [-96, 37], [65, -45], [78, -15], [60, 99], [5, -91], [-95, -8], [-17, 22], [-23, 39], [-6, 79], [18, 98], [67, 22], [-34, -26], [-87, -66], [-83, -80], [-48, -52], [-86, 87], [-79, 88], [32, -73], [13, -85], [5, -64], [-93, -26], [-8, 54], [73, 74], [-16, -77], [-77, 13], [-11, 95], [-67, 1], [19, -94], [-47, 9], [-33, 50], [-32, -41], [-65, -19], [54, 87], [90, -1], [22, -6], [-87, 43], [4, -98], [-18, 9], [34, -33], [-18, 15], [49, 92], [-98, -67], [-88, -23], [69, 45], [-50, -12], [69, -81], [-83, 47], [-30, -95], [-23, 6], [4, 39], [28, -26], [-73, 63], [-48, -39], [13, -3], [-44, -89], [12, -44], [10, -90], [-75, -49], [21, -1], [-84, 47]]"
648,2,100,120,SAT,"[[74, -69], [63, 72], [8, 31], [5, -94], [-60, 14], [25, 49], [-79, -15], [37, -66], [28, 13], [-87, -69], [58, 51], [-91, 83], [27, 65], [-89, 71], [38, -99], [-100, -87], [-37, -92], [-75, -45], [-36, 32], [30, -44], [32, 29], [97, 79], [97, -48], [11, -70], [-57, -19], [-38, -11], [-58, -59], [-38, -7], [-15, 86], [17, -18], [59, -15], [-74, 7], [-100, -73], [73, 10], [18, -13], [48, 10], [74, 5], [-85, 65], [71, -32], [-59, -68], [-9, 4], [54, -68], [-42, -63], [84, 63], [-23, 31], [44, -56], [-70, 87], [-58, -63], [-21, -36], [-98, 10], [-20, -5], [-38, 34], [47, -72], [-59, -88], [93, 42], [44, -17], [-30, 89], [-72, -93], [-45, 89], [82, 47], [-22, -9], [-27, -62], [-11, 55], [79, 99], [59, 53], [-32, 93], [54, -77], [41, -57], [83, 94], [39, 21], [45, -85], [71, -56], [24, 99], [-83, -79], [-99, -45], [99, 19], [54, 30], [33, 22], [-82, -65], [-54, -52], [81, -66], [-42, 15], [-73, -94], [57, -18], [-72, -78], [85, 93], [-88, 49], [83, -27], [10, 35], [-58, -7], [-44, 60], [-75, -66], [-36, -44], [28, -83], [99, 50], [96, -88], [-55, -51], [93, 47], [-33, 13], [85, 93], [-41, 77], [-99, -72], [-16, -42], [18, -13], [51, -77], [65, 92], [-19, 51], [-14, 8], [43, 4], [-29, 29], [94, 28], [-14, 73], [99, 16], [-8, 77], [35, -4], [98, -8], [95, -66], [-86, -93], [-33, -94], [54, 3]]"
649,2,100,120,SAT,"[[-82, -93], [82, 61], [-41, 71], [24, 97], [6, 56], [91, 46], [64, 31], [-36, -32], [-57, 34], [-31, 20], [-11, -38], [30, -6], [-88, -6], [99, 18], [-94, -51], [34, -54], [31, -36], [23, -47], [-51, 45], [89, -25], [86, 48], [10, -37], [85, 11], [-40, -62], [41, -6], [52, 8], [-87, -89], [35, -67], [69, -37], [6, -12], [-20, -8], [-71, -91], [-65, -32], [7, -23], [96, -88], [26, 84], [83, -29], [15, 75], [43, 43], [99, 97], [-86, 72], [-18, -99], [-42, -3], [40, 10], [40, -67], [-23, 69], [-25, 24], [9, 73], [55, -77], [70, -29], [50, -49], [84, 86], [-37, 38], [59, -61], [60, 49], [71, -67], [-56, -65], [73, -43], [83, 96], [-82, -24], [-54, -99], [-89, 82], [-44, 91], [-23, -83], [42, -6], [-52, 28], [-14, 18], [50, 77], [-36, -100], [-28, -98], [75, -88], [-74, -62], [15, 33], [-52, -79], [-39, -52], [-50, -48], [38, -100], [50, 83], [99, -12], [-69, 15], [52, -29], [-25, -38], [-4, 10], [-43, -46], [68, -38], [68, -100], [100, -39], [75, 12], [91, 73], [-63, 35], [39, 65], [14, -38], [96, -42], [-8, 56], [99, -13], [-7, -38], [75, -60], [55, -26], [91, -32], [-32, 47], [-16, -69], [14, 64], [-64, 76], [-86, -35], [-91, -58], [45, 15], [50, 48], [75, -57], [-46, 3], [-6, 52], [-54, -77], [40, 78], [-37, -95], [-73, -19], [17, -72], [-80, -89], [89, 42], [-25, -5], [38, -97], [16, -23]]"
650,2,100,120,SAT,"[[79, 6], [76, -9], [2, 55], [-74, 95], [91, -89], [-12, -88], [-69, -7], [64, 29], [-31, 14], [16, -48], [47, -64], [45, -7], [-11, 56], [-75, 93], [-35, 43], [-2, 45], [12, 46], [62, 85], [-49, -17], [96, 58], [-36, 5], [66, -58], [19, 23], [-15, -40], [87, -3], [-19, -59], [100, -93], [1, -5], [-12, -47], [-59, -8], [56, 94], [24, -65], [-9, 7], [-96, -78], [2, -93], [-91, 5], [26, 97], [-59, 55], [-78, -11], [-1, -82], [-62, 97], [31, -59], [45, 86], [-88, 35], [11, -82], [99, -20], [-20, 76], [35, -13], [-87, -60], [-61, -95], [-32, 11], [54, -5], [9, 89], [-32, 59], [-52, -59], [-50, -87], [-3, -81], [-2, 43], [84, -92], [-7, 1], [-80, 2], [-75, 46], [-88, -92], [18, -92], [-3, 68], [-43, -84], [95, -19], [33, 97], [-19, 15], [48, -81], [-42, -97], [-58, -8], [-30, -25], [-14, -51], [-22, -48], [46, -83], [50, -17], [-28, 58], [-22, -14], [-99, -12], [99, -32], [-2, -63], [19, 80], [-70, 52], [-82, 61], [-72, 99], [-82, -27], [59, 60], [84, -58], [12, 59], [-54, 96], [-90, 49], [31, 69], [45, 91], [80, 77], [-79, 3], [-67, 69], [67, 64], [-7, -30], [73, -73], [57, -84], [-74, -13], [60, -29], [-62, -57], [-56, 31], [-12, 31], [-90, -50], [64, -86], [34, 84], [17, -98], [50, -62], [-72, 9], [35, 5], [9, -1], [73, 63], [-4, 86], [65, 41], [83, -50], [-44, -33], [62, -46]]"
651,2,100,120,SAT,"[[25, 43], [28, 79], [56, -59], [40, -8], [-13, -49], [49, -78], [31, -90], [20, -86], [-30, -23], [56, 79], [-90, -22], [-10, -82], [79, 8], [43, 99], [83, -14], [74, -51], [95, -25], [-97, 3], [58, 64], [78, -32], [47, -63], [83, 74], [-62, -23], [-4, -80], [-88, 68], [-91, -97], [71, -57], [-26, -42], [-6, -85], [61, -61], [65, -82], [-34, 85], [-91, -6], [-87, 32], [-5, 4], [-5, -1], [96, -39], [23, 98], [-59, -18], [57, 13], [69, 28], [-94, 41], [13, 91], [-49, 41], [-100, -4], [-94, -19], [68, 79], [83, 21], [50, -3], [10, -100], [-16, 47], [49, 22], [-10, -13], [79, -47], [-28, -43], [89, 47], [-93, -16], [-12, -69], [49, -37], [87, 3], [-34, -52], [-32, 27], [6, -41], [1, -73], [-95, 10], [60, 23], [-73, -37], [12, -88], [61, 3], [46, -94], [8, -46], [-46, -2], [82, 55], [1, -71], [39, 62], [87, -28], [22, -37], [-2, 7], [37, 67], [-55, -76], [-37, -3], [-80, -64], [-1, 26], [64, 27], [-1, 28], [18, 26], [-56, 38], [-26, -20], [7, 65], [-28, 18], [-34, 82], [90, 67], [70, 64], [49, 91], [-90, 62], [39, -90], [-44, -73], [26, 75], [28, -52], [98, 7], [-48, -75], [22, 79], [86, -40], [39, 41], [-64, -50], [-52, -98], [5, 42], [-72, -78], [81, 18], [-82, 60], [-84, 78], [43, 87], [27, -54], [94, -62], [36, 96], [69, -18], [-62, 16], [49, 42], [-46, -58], [-71, -42]]"
652,2,100,120,SAT,"[[43, -75], [-14, 33], [-60, 22], [-11, -80], [65, 89], [71, 33], [52, -9], [56, -31], [-26, 73], [-21, 46], [51, 25], [50, 26], [-43, 50], [69, -20], [53, 56], [-50, -99], [-20, -80], [-49, -9], [46, -90], [-8, -5], [81, 32], [49, -96], [47, -38], [5, -50], [-5, 8], [-22, -22], [-58, -43], [-72, 36], [-41, 90], [-33, 69], [23, 31], [53, 89], [2, 81], [-20, -30], [-37, 65], [-45, -29], [-94, -5], [6, 83], [-2, 68], [27, -31], [-84, 33], [-8, -22], [86, 22], [71, -49], [86, 33], [-28, 88], [-86, 30], [49, 86], [-89, -51], [-12, 92], [55, -17], [-93, 81], [12, 14], [-43, 2], [-89, -12], [61, 62], [92, -42], [-41, 19], [-97, 7], [3, -83], [-14, -39], [6, 9], [-19, -97], [82, -75], [76, -100], [-53, -93], [-85, -66], [6, -83], [-80, -54], [11, 33], [-75, 41], [-70, -60], [-21, 53], [14, -61], [-8, -82], [36, 6], [-96, 51], [-20, -56], [-46, -84], [-22, -94], [-89, -51], [-55, 52], [50, -24], [-29, -90], [61, -81], [-56, -33], [-66, 86], [50, 4], [19, -66], [27, 55], [-94, -50], [87, 9], [-30, 28], [-93, -55], [-8, -37], [-14, -63], [11, 64], [-34, 32], [3, -42], [-3, -7], [78, 34], [-53, 72], [-86, 86], [49, -25], [62, 65], [100, 8], [13, -25], [-85, 88], [-53, -3], [-10, 60], [-76, -49], [-35, -83], [19, 29], [21, -5], [13, 93], [-24, -21], [84, 18], [26, 26], [-12, -27], [-79, 84]]"
653,2,100,120,UNSAT,"[[74, -90], [-60, -98], [-44, 31], [-13, -73], [-83, 21], [-78, -61], [34, -99], [10, 5], [-18, -58], [81, -72], [-22, -74], [3, -33], [-6, 47], [69, -98], [-29, -39], [72, -7], [51, -75], [-46, -79], [64, 24], [-55, 29], [-100, -10], [57, -59], [-26, -99], [77, 2], [-29, -72], [27, 52], [66, 74], [30, 22], [84, 11], [28, -51], [-23, 2], [-48, -71], [63, 69], [-36, -85], [29, -13], [-74, -86], [71, 2], [-22, 89], [30, -62], [76, 5], [79, 55], [-60, 76], [32, -63], [44, -35], [-4, 22], [34, 6], [-72, 39], [-85, -20], [-4, -57], [-35, -76], [46, -9], [-39, -26], [-100, 60], [23, -82], [-1, 96], [-57, -73], [19, 61], [75, 94], [-85, -12], [-83, 47], [7, 19], [50, -52], [7, -32], [21, 59], [80, -63], [50, -63], [21, 84], [-52, 63], [-20, 77], [93, 89], [-82, 48], [40, 6], [67, 66], [71, -91], [-93, 36], [-82, -21], [-2, -57], [-38, 96], [-63, -95], [89, 90], [-74, -92], [-95, 78], [-65, -79], [-68, -6], [47, -95], [87, 12], [32, -57], [95, 46], [-44, 84], [-76, 72], [33, -90], [-72, 6], [72, -33], [40, 67], [63, -24], [9, -39], [97, 42], [-65, -53], [6, -77], [-10, 88], [70, 36], [-71, -7], [-18, 59], [18, -59], [-95, -56], [-61, -42], [-14, -15], [91, 49], [3, -8], [-94, 30], [68, -67], [-90, -67], [-16, 24], [36, 78], [18, 82], [-44, 41], [-55, -32], [82, -82], [-42, 14], [28, -94]]"
654,2,100,120,UNSAT,"[[90, 85], [1, -33], [-2, 79], [-29, -74], [18, 71], [-52, 4], [-59, -38], [25, 92], [-85, 75], [99, 18], [-42, -98], [100, 22], [-80, -65], [-60, -92], [3, -69], [-97, 28], [-6, 44], [-25, 68], [-100, -31], [41, 33], [16, 81], [-52, -60], [79, -82], [-2, 38], [95, 29], [-97, 69], [-37, 66], [86, -98], [8, -68], [82, -80], [79, -52], [79, 77], [-14, -96], [35, -10], [74, -78], [79, -13], [30, -39], [43, 41], [67, 60], [91, -92], [37, 6], [56, -90], [-34, -14], [-20, 2], [-54, -13], [-96, 3], [-94, -15], [-79, -74], [5, -10], [-7, -41], [-10, 75], [17, -19], [-77, -7], [74, 62], [54, 88], [-85, -71], [-53, 39], [88, -81], [54, 87], [-3, -42], [-98, 98], [-47, 67], [42, -62], [74, 60], [49, -79], [96, 93], [-59, 35], [-38, 85], [69, 60], [-32, -83], [24, 59], [42, 59], [29, -48], [21, -60], [-72, 7], [14, 60], [-80, 20], [7, -61], [57, -46], [25, -16], [68, -100], [32, -31], [81, -84], [43, 21], [-97, -31], [32, -92], [89, 14], [58, 100], [73, -81], [-90, 86], [7, 58], [28, 25], [-84, 63], [71, 26], [-28, 72], [-40, 94], [26, -8], [1, -94], [-8, 36], [42, 78], [-45, -15], [26, -12], [87, 75], [-33, 57], [77, -53], [78, 60], [-100, 26], [67, 44], [-2, -2], [99, 69], [31, -3], [29, 12], [-36, -75], [12, 29], [-63, -75], [85, -68], [-77, 77], [78, 58], [27, -23], [-79, -3]]"
655,2,100,120,UNSAT,"[[-14, -78], [46, -92], [-73, -20], [-75, 93], [-66, -52], [-37, 77], [-21, 58], [-85, 61], [-83, 47], [91, -65], [-12, -19], [-75, 15], [-94, -73], [42, 49], [92, 98], [-30, -37], [-21, 42], [-13, 46], [-66, 85], [-32, -85], [11, -80], [-47, 24], [14, -95], [68, -38], [-18, 13], [92, -91], [-4, 87], [-5, 72], [13, -42], [-32, 37], [52, 46], [6, 81], [-27, -30], [28, 98], [-97, 16], [96, -24], [-55, -62], [14, -3], [57, -5], [36, 99], [-58, -45], [-93, 60], [16, -54], [68, -88], [-50, 43], [77, 29], [10, -82], [49, -7], [-94, -22], [-22, -75], [-6, -31], [-30, 77], [-1, -68], [48, -53], [26, 24], [44, -73], [43, 53], [78, -31], [3, -98], [-6, 35], [45, 32], [23, 50], [76, -4], [7, 84], [-9, 40], [-54, 99], [-4, -29], [-15, -45], [-17, -11], [57, -67], [7, 13], [11, 54], [-10, -24], [-20, 18], [49, -42], [-71, 92], [95, 88], [72, -7], [-28, 85], [-95, -30], [-16, 38], [30, -57], [67, 75], [-77, 93], [15, -50], [89, -40], [-96, -12], [-81, -90], [20, 20], [-67, 5], [30, 89], [-24, 80], [61, 84], [74, -79], [-77, -67], [-25, 10], [-96, -88], [-5, 91], [-48, -54], [41, -37], [-76, 100], [-91, 10], [85, 53], [6, -40], [-65, 63], [-91, 52], [72, 60], [-44, -90], [-85, 48], [-83, -55], [91, 65], [-46, -48], [-41, 69], [-33, -47], [-74, -93], [-29, 67], [91, -89], [1, 44], [-51, -52], [26, -72]]"
